,z,height H1,height H2
9904,9904,3.034231881,2.5766990079000003
9905,9905,3.0505517534999997,2.5549853563000005
9906,9906,3.0650540347999997,2.5356256022
9907,9907,3.0741777590000003,2.5221528756000007
9908,9908,3.0762598492999995,2.5161874709999994
9909,9909,3.0715418735999998,2.5174367773
9910,9910,3.0623476784,2.5235231482
9911,9911,3.0532838066999997,2.5297879745999996
9912,9912,3.0503642603000003,2.5301697415
9913,9913,3.0576770966,2.5205396125999995
9914,9914,3.0737723509999997,2.5023143362999996
9915,9915,3.0928223089999998,2.4812938351
9916,9916,3.1087135769999996,2.4635639712
9917,9917,3.1173531129,2.4531850560999997
9918,9918,3.1170514976,2.4518056200000005
9919,9919,3.1084544765999995,2.4587301952000002
9920,9920,3.0946910995000003,2.4707733821
9921,9921,3.0814493064000006,2.4821897086
9922,9922,3.0756112104,2.4860478471
9923,9923,3.0811871846,2.478309713
9924,9924,3.0957963838,2.461360218
9925,9925,3.1127791486,2.4418965448
9926,9926,3.1257055555999997,2.4264131187
9927,9927,3.1305416374000004,2.4190265457000004
9928,9928,3.1258785658000003,2.4212405899999996
9929,9929,3.1128172942,2.4320575447
9930,9930,3.0951067197000004,2.4478356903
9931,9931,3.0791060792,2.4623237239
9932,9932,3.0720333096999997,2.4684122600999996
9933,9933,3.0774845635999997,2.4626139844
9934,9934,3.0923079263999997,2.4481851944
9935,9935,3.109480231,2.4322407919
9936,9936,3.1226564282,2.4211972994
9937,9937,3.1280485133,2.4188912593
9938,9938,3.1245096745999996,2.4264971339
9939,9939,3.1134010214000005,2.4426629479000006
9940,9940,3.0987237957,2.4633782505
9941,9941,3.0869642539999997,2.4821289178
9942,9942,3.0850377629,2.4919530893
9943,9943,3.0956964620000003,2.4900325371000003
9944,9944,3.1150498444999997,2.4801704291
9945,9945,3.1359664356000003,2.4693907906000003
9946,9946,3.1523558930999998,2.4636595962
9947,9947,3.1607044374,2.4663544804
9948,9948,3.1600503418,2.4782942752000006
9949,9949,3.1518530729,2.4121688321
9950,9950,3.1401235186000003,2.4201936187000004
9951,9951,3.1311993075,2.4248995046
9952,9952,3.1315762481,2.4198573242999997
9953,9953,3.1434352588,2.4029543666999995
9954,9954,3.1626131062000002,2.3784183402999997
9955,9955,3.1821190048000005,2.3533018457
9956,9956,3.1961321803000002,2.3334878797
9957,9957,3.2013500232,2.3223437252
9958,9958,2.9871820924999994,2.3207703419999994
9959,9959,2.9664461659,2.3273064391
9960,9960,2.9436903223999997,2.3379851036
9961,9961,2.9253791437,2.3465925625000006
9962,9962,2.9179397029,2.3468933096999995
9963,9963,2.9233794669999993,2.3369950662
9964,9964,2.9375450064999997,2.3210845611
9965,9965,2.9536775534999995,2.305882404
9966,9966,2.9662114496000003,2.2968613804
9967,9967,2.9720094195,2.2970250436999997
9968,9968,3.1545294084999993,2.3069711724
9969,9969,3.1308133067000004,2.3249778718
9970,9970,3.1031456619,2.3468441789999996
9971,9971,3.0779792189999995,2.3661401323
9972,9972,3.0617695994,2.3764290971
9973,9973,3.0565944466999997,2.3756376008999998
9974,9974,3.058407389,2.3678029749
9975,9975,3.0605731839,2.3595427092000003
9976,9976,3.0576637594999996,2.3562583237
9977,9977,3.0467121122,2.2999192082
9978,9978,3.0271814993999997,2.2988888024
9979,9979,3.0009113739,2.3059403689
9980,9980,2.9723010855,2.353889517
9981,9981,2.9480235475999996,2.3545611612
9982,9982,2.9346122711,2.3461379488
9983,9983,2.9338724295,2.3270224429999997
9984,9984,2.9412847204000006,2.3019297931000002
9985,9985,2.9498582707999996,2.2780292116
9986,9986,3.0331039003999996,2.2610701025999997
9987,9987,3.0236567161000005,2.2541764405999998
9988,9988,3.0055550260999997,2.2578957786
9989,9989,2.9808454618000004,2.2702297242
9990,9990,2.9542663701,2.286449848
9991,9991,2.9327798869999997,2.2995700161999997
9992,9992,2.9226786094,2.3032512493999997
9993,9993,2.9248182224000003,2.2965833367999995
9994,9994,2.9338415169,2.2848677067
9995,9995,2.9426214463,2.2751705490000003
9996,9996,2.9458640156000007,2.2727128292
9997,9997,2.9409791604,2.2799942224
9998,9998,2.9279212171999998,2.2969502939
9999,9999,2.9091492087999997,2.3209926437000004
10000,10000,2.8897401254000004,2.3468997151999997
10001,10001,2.8766096643999997,2.3676057073
10002,10002,2.8751889177,2.3775392208
10003,10003,2.8850654452,2.3769946993
10004,10004,2.9004024422,2.3717106319
10005,10005,2.914492861,2.2635502058999997
10006,10006,2.9226901039,2.2524056151000003
10007,10007,2.922905171,2.2508809456999996
10008,10008,2.9153850077999994,2.2587199105
10009,10009,2.9026697955,2.2733411228
10010,10010,2.8896153667,2.2898187261
10011,10011,2.8824215385,2.3018622973000005
10012,10012,2.8853794132,2.3050846463
10013,10013,2.8973700006000005,2.4770877841
10014,10014,2.9129754072999994,2.4717286849
10015,10015,2.9265159962,2.4679755504
10016,10016,2.9342742671,2.4695787381
10017,10017,2.9347400386,2.4780957029
10018,10018,2.9283655603,2.4931324189
10019,10019,2.9174969709,2.512409235
10020,10020,2.9063227321999996,2.5318097505000003
10021,10021,2.8999404225999994,2.5463158297
10022,10022,2.9016272264000005,2.5527427907
10023,10023,2.9102542617000005,2.5523265255000007
10024,10024,2.9215429297,2.5494571719
10025,10025,2.9312813501,2.5484477412
10026,10026,2.9368797481999995,2.5519701981000003
10027,10027,2.9374183783000003,2.5610061247999996
10028,10028,2.9333785095,2.5751178920999998
10029,10029,2.9265186640999996,2.5925762672
10030,10030,2.9197510484,2.6104877904999997
10031,10031,2.8886948531,2.6255306604999995
10032,10032,2.8821302506000004,2.6357792863
10033,10033,2.8801319347,2.6421635559000003
10034,10034,2.8799964384,2.6473970258
10035,10035,2.8792687588999994,2.6539464773
10036,10036,2.8765730573000003,2.6632081073999996
10037,10037,2.8715379668,2.6755901423
10038,10038,2.8645657421,2.6907485478
10039,10039,2.8566849115999995,2.7077339887000003
10040,10040,2.8493866697999994,2.7251482272
10041,10041,2.8441665291,2.7415887990000005
10042,10042,2.8416962095000002,2.7564606448999998
10043,10043,2.8414428349,2.7703439080999996
10044,10044,2.8423916919000005,2.7842649882000003
10045,10045,2.8438337525999997,2.7989105644000003
10046,10046,2.8455065518000007,2.8144929225000004
10047,10047,2.8474341447000002,2.8309166301
10048,10048,2.8497621908,2.8479497853
10049,10049,2.8526141302,2.8653634489
10050,10050,2.8559298518,2.8830959397999996
10051,10051,2.8593171638,2.9013992386
10052,10052,2.8621881252000003,2.9206959936
10053,10053,2.8643230968000006,2.9410121152000004
10054,10054,2.8661737931,2.9616813170999996
10055,10055,2.8685180353,2.9817090143
10056,10056,2.8720331305,3.0002196325999995
10057,10057,2.8770872407,3.0166803553
10058,10058,2.8836305611999995,3.031014182
10059,10059,2.8910561568000004,3.0437342083
10060,10060,2.8980535703,3.0560795747
10061,10061,2.9027771079999996,3.0698338726999994
10062,10062,2.9038335523,3.0863232481000002
10063,10063,2.9015390397000003,3.1051506270000004
10064,10064,2.8977477216,3.1243710759
10065,10065,2.8945767812,3.14178075
10066,10066,2.8935614734999997,3.1557751762
10067,10067,2.8954306261000005,3.1655801121
10068,10068,2.9000562663000005,3.1713007942
10069,10069,2.9063230003,3.1740468404999995
10070,10070,2.9119817374999997,3.1760722245999995
10071,10071,2.9140090588000005,3.1804107319000003
10072,10072,2.910209677,3.1892680026000004
10073,10073,2.9011334721999997,3.2020993479
10074,10074,2.9116440734999998,3.2159903839000004
10075,10075,2.9011747933,3.2277082896
10076,10076,2.8946459094000003,3.2349776343000003
10077,10077,2.8930992932999997,3.2367498060999997
10078,10078,2.8695356725999996,3.233197068
10079,10079,2.8732086359999998,3.2258160107999996
10080,10080,2.8767384832000005,3.2175654604000004
10081,10081,2.8762965313999995,3.2123995171999997
10082,10082,2.8690508157,3.2132844792
10083,10083,2.8555787553,3.2197781781000003
10084,10084,2.8394585336000002,3.2284376163
10085,10085,2.824697433,3.2353924995000005
10086,10086,2.8141181995,3.2379563864000005
10087,10087,2.8090523904999998,3.2349268146999997
10088,10088,2.8094098712,3.2265094855
10089,10089,2.8136279339000003,3.2143653400999996
10090,10090,2.818556677,3.2017238389999996
10091,10091,2.8199423943,3.1928995416
10092,10092,2.8144915933999997,3.1912272487999997
10093,10093,2.8025262285999997,3.1964060094999995
10094,10094,2.7877354384999995,3.2047488047999995
10095,10095,2.7744106876999997,3.2119509581
10096,10096,2.7655931227999995,3.2149430565
10097,10097,2.7626892813,3.2122727528999997
10098,10098,2.7655474083000002,3.2040272526
10099,10099,2.7724267331,3.191864771
10100,10100,2.7799031305999997,3.1791123329999995
10101,10101,2.7834075416,3.1702326010000004
10102,10102,2.7794229811999998,3.1686318293999998
10103,10103,2.7682585017,3.1856551664
10104,10104,2.7537272440000002,3.1859592879000003
10105,10105,2.7402330029,3.1836418336
10106,10106,2.7308632929,3.175618268
10107,10107,2.7270124955000004,3.1605265041000004
10108,10108,2.7284699057,3.1386391685
10109,10109,2.73338488,3.1118967659
10110,10110,2.7381730899,3.0839975788
10111,10111,2.7381198686999997,3.0597891966
10112,10112,2.7297369213,3.0429072190000004
10113,10113,2.7135949674,3.0329417344999996
10114,10114,2.6938112724,3.0259460957999997
10115,10115,2.6749969711999997,3.0174858557000004
10116,10116,2.6603618751,3.0045300653
10117,10117,2.5093838092,2.9857971308
10118,10118,2.4975932234,2.9616754444
10119,10119,2.4905798168,2.9342814377999997
10120,10120,2.4846799122000003,2.9075676034
10121,10121,2.4750650868,2.8866244242
10122,10122,2.4583581452,2.8750631558999995
10123,10123,2.4355839491,2.8720673949999997
10124,10124,2.5814470333,2.8732030057999998
10125,10125,2.5588406427,2.8737130648999996
10126,10126,2.5416643695000003,2.8703984418
10127,10127,2.5314654878000002,2.8619000459000006
10128,10128,2.5280358428999996,2.8485904994
10129,10129,2.5293382495999994,2.8326403627000003
10130,10130,2.5314219115000003,2.8180988491
10131,10131,2.5292802328999997,2.8100367573000002
10132,10132,2.5197253975,2.8116764465
10133,10133,2.5042270916000007,2.8215551008000004
10134,10134,2.4876248545,2.8348068194000002
10135,10135,2.4747103838999998,2.8465708586
10136,10136,2.4685147106,2.8537030166
10137,10137,2.4701462162,2.8549469187
10138,10138,2.4789375157999998,2.8508045947
10139,10139,2.4924107971000002,2.8435895673
10140,10140,2.5063175376,2.8373984051
10141,10141,2.5157693505000003,2.8369843669000003
10142,10142,2.5182137673,2.8447822604999997
10143,10143,2.5156033970000005,2.8587364601000003
10144,10144,2.5124826701,2.8741974336
10145,10145,2.5128947772,2.8870002460999995
10146,10146,2.5191458126999997,2.8946981232000004
10147,10147,2.5318064767,2.8965646757
10148,10148,2.5498616110000003,2.8934502508000004
10149,10149,2.5706897514,2.8878107255
10150,10150,2.5902330984999997,2.8835441998
10151,10151,2.6043421834,2.8846526495999996
10152,10152,2.6115347118999996,2.8924963477000003
10153,10153,2.6141806927999998,2.9046154615
10154,10154,2.6162350683,2.9169935889999996
10155,10155,2.6208337650000004,2.9264556117
10156,10156,2.6295983556000007,2.9313606565
10157,10157,2.6427541587000003,2.9314828339999996
10158,10158,2.6592521597000003,2.9278874911
10159,10159,2.6767605189999997,2.9229356000999998
10160,10160,2.6919421593,2.9200017320000002
10161,10161,2.7018399201999994,2.9220874070000002
10162,10162,2.7060759599999997,2.9296217839
10163,10163,2.7071122088999995,2.9401963209999997
10164,10164,2.7081158926999995,2.9506916036999993
10165,10165,2.7113506137999996,2.9588833535999997
10166,10166,2.7178753948999996,2.9637452809999996
10167,10167,2.7276958496,2.9653008459
10168,10168,2.7398526119,2.9645367281000006
10169,10169,2.7524391863,2.9633854814
10170,10170,2.7629457767000005,2.9643811153
10171,10171,2.7694962396000005,2.9694210753
10172,10172,2.7723382211,2.978275536
10173,10173,2.7735285972,2.9889000934000003
10174,10174,2.7752801593000003,2.9990875414000007
10175,10175,2.779031999,3.0073985006999995
10176,10176,2.7853710254,3.0132411277999998
10177,10177,2.7941598102,3.0167433908000003
10178,10178,2.8045877868,3.0186965338999996
10179,10179,2.8152019815,3.0205187281
10180,10180,2.8242427683000004,3.0239190910000007
10181,10181,2.8306044866999995,3.0299397829
10182,10182,2.8347066336000006,3.038087288
10183,10183,2.8380034219,3.0468237648
10184,10184,2.8418768067,3.0546751813000004
10185,10185,2.8471371742999994,3.0607353065000003
10186,10186,2.8540207583,3.0646771128999997
10187,10187,2.8622707162000003,3.0666809758
10188,10188,2.8711546129,3.0674237663
10189,10189,2.8794896708,3.0680554596
10190,10190,2.8859423528,3.0698966520000006
10191,10191,2.8897970737999996,3.0736628988999994
10192,10192,2.8915195467000006,3.0788949149000002
10193,10193,2.8922684364,3.0844464686
10194,10194,2.8930990655999995,3.0892836511000006
10195,10195,2.8946483948,3.0928013474
10196,10196,2.8971362408,3.0948212668
10197,10197,2.9003950655000006,3.0955604141
10198,10198,2.9038410039,3.0956589281000007
10199,10199,2.906474855,3.0961775618000003
10200,10200,2.9071954828999997,3.0982804007
10201,10201,2.9055805972,3.1024486451
10202,10202,2.9023493503,3.1080159000000003
10203,10203,2.8987955281,3.1137413509
10204,10204,2.8960471715000002,3.1185586963
10205,10205,2.8947914298000006,3.1218529290999997
10206,10206,2.8952566671,3.1234735324999994
10207,10207,2.8971944569,3.1237460310000005
10208,10208,2.899795104,3.1235516522999998
10209,10209,2.9016853635,3.1243279337000005
10210,10210,2.9916966733000003,3.127564075
10211,10211,2.9847546816,3.1336771374999994
10212,10212,2.9756094682999996,3.1415321445999997
10213,10213,2.9660672159000003,3.1493286314
10214,10214,2.9576370044,3.1555571353
10215,10215,2.9511807683999995,3.159346695
10216,10216,2.9468479717999996,3.1605277008999995
10217,10217,2.9439745397,3.1597300411999996
10218,10218,2.9409032409,3.1585664734999996
10219,10219,2.9350712111000004,3.1595529493
10220,10220,2.9241419293999997,3.1649846765
10221,10221,2.9079758392,3.1749732392000003
10222,10222,2.8889632558000002,3.1871230293000004
10223,10223,2.8702686309999996,3.1982936929999997
10224,10224,2.8543738304,3.2060541165
10225,10225,2.8426289363999997,3.2091215819
10226,10226,2.8351653576999993,3.2074386447
10227,10227,2.8307125290999995,3.2023497555999993
10228,10228,2.8263403681999995,3.1968550447999995
10229,10229,2.8178257319,3.1952425763
10230,10230,2.8018223696,3.2009169085
10231,10231,2.7788324458,3.2134251715
10232,10232,2.7530045655,3.2286576518000003
10233,10233,2.7291577924,3.2418205491000003
10234,10234,2.7107673535,3.2494425697000002
10235,10235,2.6994919678000002,3.2498411147999997
10236,10236,2.6951651738,3.2431312562
10237,10237,2.6956314847,3.2313971961999997
10238,10238,2.6965134157,3.2189378618000006
10239,10239,2.6918800365999997,3.211612658
10240,10240,2.6772555819,3.2138445837
10241,10241,2.6533842400000003,3.2248619058
10242,10242,2.6256903806,3.2392398032000003
10243,10243,2.6003342202,3.2508399589000003
10244,10244,2.5816872684,3.2553236406
10245,10245,2.5718245166,3.2506477232
10246,10246,2.5706040582,3.2369768302999997
10247,10247,2.5755520402,3.2167934333000003
10248,10248,2.581636422,3.1951228026000003
10249,10249,2.581997191,3.1788067753
10250,10250,2.5712637682,3.1731939475
10251,10251,2.5498913386,3.1778103937000006
10252,10252,2.5237645363,3.1867597760000006
10253,10253,2.4996991804000004,3.1932194382
10254,10254,2.4824772096000003,3.1923996198999998
10255,10255,2.4742922652,3.1820951561
10256,10256,2.4749442669999997,3.1624927957
10257,10257,2.4818465587,3.1361669825
10258,10258,2.4898820357,3.1082269589999996
10259,10259,2.4921298622,3.0855956598
10260,10260,2.4830756344999996,2.9735558688
10261,10261,2.4629287555,2.9701536467
10262,10262,2.4374173513,2.9733546655999996
10263,10263,2.4133470471000003,2.976483636
10264,10264,2.3955454660999997,2.9748239624
10265,10265,2.3862515541000002,2.9662141536999993
10266,10266,2.3853121377999997,2.9508447375999998
10267,10267,2.3902414492,2.9311997841000004
10268,10268,2.3961759647000003,2.9121091297
10269,10269,2.3966780006,2.9720681210000004
10270,10270,2.3867715270999996,2.9630406501
10271,10271,2.3668097999000004,2.964889652
10272,10272,2.3422126837,2.9724016201000003
10273,10273,2.3194604169,2.9793159191000003
10274,10274,2.3032781978,2.9811158447
10275,10275,2.2959921351999997,2.9756653055
10276,10276,2.2976295943,2.9631109110999994
10277,10277,2.3058889015,2.9459122022999997
10278,10278,2.3160062782,2.9289704860000003
10279,10279,2.3214849178000003,2.9188974407999995
10280,10280,2.3171582306,2.9209580735
10281,10281,2.3032663787,2.9350022688
10282,10282,2.2853649685,2.9555499586
10283,10283,2.2702252422,2.975875477
10284,10284,2.2628488551999997,2.9909891491
10285,10285,2.2657384922999997,2.9983762577000004
10286,10286,2.2789591878,2.9979447300999995
10287,10287,2.3000521052,2.9921111040999997
10288,10288,2.3238121572,2.9860167302000002
10289,10289,2.342981874,2.9868322362
10290,10290,2.3515835424000002,3.0004340603
10291,10291,2.34958733,3.0267460703999998
10292,10292,2.3429572578,3.0596901806999997
10293,10293,2.3390343453,3.0917930608999997
10294,10294,2.3431754189000005,3.1175471673000006
10295,10295,2.3579892536,3.1341843647
10296,10296,2.3834767862,3.1415449842000003
10297,10297,2.4170070651,3.1421039086999993
10298,10298,2.4531114939000003,3.1411718238
10299,10299,2.4841610227000004,3.1462125159000003
10300,10300,2.5037426848,3.1634639941
10301,10301,2.5115612613000002,3.1930362852
10302,10302,2.5136383317,3.2287117084999997
10303,10303,2.5174936756,3.2627682356
10304,10304,2.528582531,3.2895553590000004
10305,10305,2.54950247,3.3063019317
10306,10306,2.5801691548,3.3129486262
10307,10307,2.6178312328000004,3.3121323179999997
10308,10308,2.6569319082,3.3093176414
10309,10309,2.6899514858,3.3119448339
10310,10310,2.7109866802000004,3.3258397970000004
10311,10311,2.7204166783999995,3.3505382410999998
10312,10312,2.7244262465,3.3797599372000002
10313,10313,2.7300990896000004,3.4063219011
10314,10314,2.7422778149000004,3.4252869594
10315,10315,2.7630508813,3.4344827156999997
10316,10316,2.7920120604000003,3.4342454921000005
10317,10317,2.8263328273,3.4273498944
10318,10318,2.8607823309,3.4189886868
10319,10319,2.8888310004999997,3.4156642678000004
10320,10320,2.9061312272000004,3.4216955384000007
10321,10321,2.9140296792,3.4356928356
10322,10322,2.9181125545999995,3.4520153261999997
10323,10323,2.9239913508000006,3.4649997398000005
10324,10324,2.9351779132999996,3.4177775106999997
10325,10325,2.9529573692,3.4151079399000004
10326,10326,2.9767011878,3.4054715091000003
10327,10327,3.0040027478000004,3.3913216882999997
10328,10328,3.0308442061,3.3767359469
10329,10329,3.0526523447000002,3.3663548417999998
10330,10330,3.0668701314,3.3627984562999997
10331,10331,3.0749006427,3.3647117160000004
10332,10332,3.0805127407999997,3.3683631367
10333,10333,3.087065578,3.3704317510000004
10334,10334,3.0964279155000005,3.3690904288
10335,10335,3.1090989854999997,3.3638798733
10336,10336,3.1245179015,3.3553937997
10337,10337,3.1412595900999998,3.3450818
10338,10338,3.1572803064999997,3.3350061502
10339,10339,3.1706125065999995,3.3271475113000006
10340,10340,3.1805384109999997,3.2969919707999997
10341,10341,3.1879830659,3.2835840697000007
10342,10342,3.1943844838,3.2705188332
10343,10343,3.2006527762,3.2569710259000004
10344,10344,3.2070522315999996,3.2427447526
10345,10345,3.2134513601000005,3.2280178734
10346,10346,3.2195636435000003,3.2130993257000005
10347,10347,3.2251616424,3.1982186082000004
10348,10348,3.2303266507999995,3.1832824422999995
10349,10349,3.2356306783999997,3.1676984617999997
10350,10350,3.2418034836000005,3.1507117881
10351,10351,3.2488482022999996,3.1322961794
10352,10352,3.2557837982,3.1134251988000003
10353,10353,3.2612956001,3.0954327694
10354,10354,3.2643421984000005,3.0794083418
10355,10355,3.2644173631,3.0659309847
10356,10356,3.2616993318,3.0549139909000003
10357,10357,3.2572615768000004,3.0453887198
10358,10358,3.2532354991,3.0353378466999996
10359,10359,3.2523108944,3.0221902536
10360,10360,3.2559674366,3.0045827525999997
10361,10361,3.2629819127,2.9838461692999996
10362,10362,3.2704076100999995,2.9630212636
10363,10363,3.2754520357,2.9449745932000004
10364,10364,3.2763678545,2.9314985753
10365,10365,3.2726162445000004,2.9231396661000004
10366,10366,3.2649546393,2.9191050898000004
10367,10367,3.2556517132000002,2.9170463675
10368,10368,3.2484380164000006,2.9131117160000004
10369,10369,3.2471019481,2.9033561996
10370,10370,3.252565273,2.8866753745999993
10371,10371,3.2618032304,2.8658993648000006
10372,10372,3.2702754548999993,2.8453813879
10373,10373,3.2743589841,2.8285869981
10374,10374,3.2721210029000005,2.8173412256
10375,10375,3.263345005,2.8118154727999998
10376,10376,3.2495989633,2.8104646542
10377,10377,3.2344188464999997,2.8098409899999996
10378,10378,3.2228807122000003,2.8050121659
10379,10379,3.2192396724999996,2.7919083786
10380,10380,3.2235073182000002,2.7707314232
10381,10381,3.2314455990999997,2.7459500193000004
10382,10382,3.2379369613,2.7229198008
10383,10383,3.2393447148,2.7055126641
10384,10384,3.2340277185,2.6955909425
10385,10385,3.2222755574999997,2.6930602159
10386,10386,3.2063932431,2.6957734665
10387,10387,3.1908436868,2.6993801323
10388,10388,3.1814433828000004,2.6981260160000002
10389,10389,3.1822730250999998,2.6879437575000003
10390,10390,3.1921930168,2.6699429876
10391,10391,3.2058079817999996,2.6494532313
10392,10392,3.2173541552000002,2.6321432976
10393,10393,3.2229334593,2.6217931665
10394,10394,3.2208816053,2.6199304663
10395,10395,3.2116830483999994,2.6259187576
10396,10396,3.1980838691999995,2.6368465045000002
10397,10397,3.1851587759999997,2.647462159
10398,10398,3.1791041572,2.6513878036
10399,10399,3.1835691879000003,2.6447992907
10400,10400,3.1963948408000005,2.6296978856
10401,10401,3.2114743815000004,2.6120529464
10402,10402,3.2228734586999996,2.5976762534
10403,10403,3.2268203920000005,2.5902237683
10404,10404,3.2219071741999996,2.5909892954
10405,10405,3.2089649100999997,2.5990281924999996
10406,10406,3.1911705818,2.6110529989
10407,10407,3.1740269444999996,2.6214592518
10408,10408,3.1638807553,2.6238169371
10409,10409,3.1640160318,2.5505432681
10410,10410,3.1717639477999997,2.5305298346000002
10411,10411,3.1808936282000007,2.5094257315000004
10412,10412,3.1856782653,2.4929620624
10413,10413,3.1826377347,2.4846133835999997
10414,10414,3.170623332,2.4855109997
10415,10415,3.1506652929,2.4945969755000004
10416,10416,3.1260564855000004,2.5085422784
10417,10417,3.1022700760000004,2.5651730610000003
10418,10418,3.0854129873000002,2.5633691438
10419,10419,3.0784540202,2.5508272837
10420,10420,3.0787095505999997,2.5303994434
10421,10421,3.0803208765,2.5081530257
10422,10422,3.078056512,2.4895467731
10423,10423,3.0688686107999996,2.4778595793
10424,10424,3.0519298658,2.4741432787999997
10425,10425,3.0284758087999997,2.4773779059
10426,10426,3.0018416425,2.4844330736
10427,10427,2.9772675686,2.4902653165
10428,10428,2.9602607067,2.489562972
10429,10429,2.9531042712,2.4802463568
10430,10430,2.9530269383,2.4653018675
10431,10431,2.9547921196,2.45017831
10432,10432,2.9539589971,2.4395086918000004
10433,10433,2.9480469020999998,2.4359303489000004
10434,10434,2.9364744911000003,2.4401390852000002
10435,10435,2.9203861685,2.4510571888
10436,10436,2.9026484098,2.4658375454
10437,10437,2.8876090562999996,2.4801066758
10438,10438,2.8796442638000004,2.4894322093000003
10439,10439,2.8803235806,2.4921757039
10440,10440,2.887150222,2.4907679977
10441,10441,2.8957884941999996,2.4894754922999995
10442,10442,2.9026199902,2.4918324986
10443,10443,2.9055911115,2.4997818592
10444,10444,2.9041264101,2.5359455836
10445,10445,2.8989834598,2.5429070988999998
10446,10446,2.892256799,2.5525275468000004
10447,10447,2.8872242764999996,2.5615282795
10448,10448,2.8872720746000002,2.5665201664
10449,10449,2.8936836406,2.5662260508
10450,10450,2.9045607796,2.5625669767000003
10451,10451,2.9165424153,2.5589341894000004
10452,10452,2.9268421557,2.5581394982
10453,10453,2.9339069957,2.5617466915
10454,10454,2.9373174822,2.5701664772
10455,10455,2.9376421855999997,2.5828015158
10456,10456,2.9364110855,2.5980756863
10457,10457,2.9360009194999996,2.6135527576
10458,10458,2.9388844662,2.6266934204999997
10459,10459,2.946065874,2.6364230675
10460,10460,2.9562718138,2.6439427386
10461,10461,2.9671426823,2.6515321535
10462,10462,2.9767055314,2.6610757468
10463,10463,2.9838694062,2.673568876
10464,10464,2.9883602658,2.6891868085999997
10465,10465,2.9906103298,2.7074002342
10466,10466,2.9917321303,2.7270057592
10467,10467,2.9934495239,2.7461988019000003
10468,10468,2.9976194974999997,2.7630512897
10469,10469,3.0051599990000004,2.7765774817999995
10470,10470,3.0153574515,2.7874171644
10471,10471,3.0265674397000004,2.7971270369
10472,10472,3.0372973314000005,2.8070963221
10473,10473,3.0466501228,2.8181091063999997
10474,10474,3.054326268,2.8303497912
10475,10475,3.0605592682000005,2.8434780377999997
10476,10476,3.0661067766,2.8566440792
10477,10477,3.072201792,2.8685421262000004
10478,10478,3.0801726629,2.8777840496
10479,10479,3.0905858079,2.8837465055
10480,10480,3.1027088244000005,2.8871015824999997
10481,10481,3.1150922266,2.8892429958000005
10482,10482,3.1264391075999995,2.8914321961000002
10483,10483,3.1359609193999995,2.8944573348000002
10484,10484,3.1433820992999997,2.8986334366
10485,10485,3.1488944797,2.9038474119
10486,10486,3.1531468699,2.9095597542
10487,10487,3.1571777216,2.9148593408999997
10488,10488,3.1620452170999997,2.9188145925000004
10489,10489,3.1681162866,2.9211635141000003
10490,10490,3.1747582664999996,2.9226105247999996
10491,10491,3.1809085448,2.9242625422
10492,10492,3.1857172856,2.9270034201999997
10493,10493,3.0227672544,2.9312981874
10494,10494,3.0234395320000003,2.9372290499
10495,10495,3.0235091691999996,2.9445448719
10496,10496,3.0235393567999997,2.9526892144999994
10497,10497,3.0242966656999997,2.9608876682
10498,10498,3.0264394694,2.9684542016999997
10499,10499,3.0300574579,2.9752368556000004
10500,10500,3.0346242692999996,2.981661403
10501,10501,3.039449297,2.9882819425000005
10502,10502,3.0440246229,2.9954452196
10503,10503,3.184043116,3.0032389324000004
10504,10504,3.1810352601000003,3.0115462519
10505,10505,3.1771315542000003,3.0200918263000003
10506,10506,3.1726331867999997,3.0284796262
10507,10507,3.1679062297000002,3.0362713785999995
10508,10508,3.1632126455000003,3.0431537483
10509,10509,3.1585656447999995,3.0490738498
10510,10510,3.1538300707000007,3.0541362391
10511,10511,3.1489220438,3.0584073719000004
10512,10512,3.1438689913999998,3.0618571102000005
10513,10513,3.1387691249999996,3.0643943018
10514,10514,3.1337401018000004,3.0659094969
10515,10515,3.1288750026,3.0663123168
10516,10516,3.1241972544000003,3.0655709777
10517,10517,3.1196176509,3.0637522129
10518,10518,3.1149615457,3.0609864323
10519,10519,3.1101274582,3.0573044985999998
10520,10520,3.1052082206,3.0525229405999994
10521,10521,3.1004038061,3.0463478352999998
10522,10522,3.0958797704,3.0385276373999996
10523,10523,3.091688851,3.0289394351
10524,10524,3.0877333288999997,3.0176293153
10525,10525,3.0837197611,3.004861234
10526,10526,3.0791064160999997,2.9911685194999995
10527,10527,3.0731476354,2.9773086896
10528,10528,3.0652194922,2.9639327187999998
10529,10529,3.0552850924,2.9511150773
10530,10530,3.0438916054,2.9383583250000003
10531,10531,3.0317357019999998,2.9250348216
10532,10532,3.0193413855,2.9107107696999996
10533,10533,3.0069605208,2.8952479025000004
10534,10534,2.9945385031000002,2.8788348945999997
10535,10535,2.9816567576999997,2.8620428756000003
10536,10536,2.9674835871,2.8458688083999997
10537,10537,2.9509686475,2.8315358343
10538,10538,2.9315243055,2.8198073272
10539,10539,2.9096910323,2.8103225856000003
10540,10540,2.8868374002,2.8018943153
10541,10541,2.8643678635,2.7932943495
10542,10542,2.8432846721,2.7836867486
10543,10543,2.8240931354,2.7727185753
10544,10544,2.8067807159,2.7605368956999996
10545,10545,2.7907555073,2.7478465868
10546,10546,2.7748284267,2.7359263457000003
