# Step_number	  Lambda_X	St_error_X	  Lambda_Y	St_error_Y	Lambda_mean	St_error_mean	     Tau_X	St_error_X	     Tau_Y	St_error_Y	  Tau_mean	St_error_mean
124.0000000000   133660.0354652642   21229.0663346554   185061.7712502433   67489.9756136060   159360.9033577538   50027.8425767409   17.6807406200   2.3383842012   25.2846966077   7.5629633883   21.4827186139   5.5976091273
125.0000000000   134235.5154602001   21301.9123178449   185711.4176559907   67861.3650843750   159973.4665580954   50293.8184050087   17.7572576221   2.3497730191   25.3727602481   7.6064319401   21.5650089351   5.6293534309
126.0000000000   134805.6950207770   21361.4319171614   186338.3159707240   68257.6670154740   160572.0054957505   50573.8068566469   17.8331114330   2.3593556304   25.4575153418   7.6533862346   21.6453133874   5.6630768954
127.0000000000   135355.2717423802   21409.1838731398   186944.7628571255   68672.9830479421   161150.0172997529   50864.1905215096   17.9062641402   2.3673935511   25.5393040570   7.7031214500   21.7227840986   5.6983608301
128.0000000000   135868.3591493794   21455.9436445862   187546.8859066547   69094.5028012287   161707.6225280171   51158.6152814394   17.9745740799   2.3754082913   25.6204398814   7.7538540456   21.7975069806   5.7343184909
129.0000000000   136338.9723504151   21516.7167947331   188159.2203659768   69517.3628468328   162249.0963581959   51456.9375245115   18.0372007614   2.3854352400   25.7029713018   7.8048212901   21.8700860316   5.7708550777
130.0000000000   136769.5141788503   21595.9801465870   188786.9768079198   69946.2860857713   162778.2454933850   51763.2557693406   18.0944602835   2.3981733179   25.7875993596   7.8565660057   21.9410298216   5.8084793476
131.0000000000   137169.1873511725   21687.5838925878   189426.7578610949   70380.8567313216   163297.9726061337   52075.9843369899   18.1476134301   2.4129685560   25.8738765460   7.9089470806   22.0107449880   5.8469590889
132.0000000000   137545.2896193324   21783.1540199480   190069.8680252250   70811.4770815511   163807.5788222787   52386.8833083617   18.1976538807   2.4286479296   25.9606760984   7.9606553128   22.0791649895   5.8851662583
133.0000000000   137900.1390945103   21883.2143982320   190709.5245402622   71222.6499072324   164304.8318173862   52685.5811973598   18.2448650786   2.4450188372   26.0471691974   8.0096070777   22.1460171380   5.9216519086
134.0000000000   138233.6683207973   21995.6743160018   191338.4205468499   71600.4043258340   164786.0444338236   52964.2690322378   18.2891966441   2.4629494653   26.1324293906   8.0539962341   22.2108130174   5.9553746905
135.0000000000   138546.8654314808   22116.5718642510   191948.2655557517   71943.7669175348   165247.5654936162   53221.4634772060   18.3308003590   2.4819941863   26.2152845966   8.0938774447   22.2730424778   5.9862821196
136.0000000000   138846.2590177547   22223.3390135631   192533.5535942974   72261.9616784882   165689.9063060260   53458.7125852047   18.3706261280   2.4992721393   26.2948784908   8.1306668211   22.3327523094   6.0147362445
137.0000000000   139145.5144324363   22295.8844169297   193094.1749799787   72567.5050690341   166119.8447062075   53680.3001755643   18.4105520083   2.5120966454   26.3711095530   8.1660659692   22.3908307807   6.0413269639
138.0000000000   139455.8223240818   22334.3108476479   193631.5239349847   72867.0813980999   166543.6731295332   53890.7830362330   18.4520573533   2.5203979257   26.4441472246   8.2008853132   22.4481022889   6.0665857623
